latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-1.8672,111.5932,318.9,1.1,1.1,2023-07-29,0617,Aqua,MODIS,73,61.03,295.2,14.9,D,0
-2.6864,105.986,314.6,3,1.7,2023-07-29,0617,Aqua,MODIS,61,61.03,288,52.7,D,0
-1.8586,111.5191,313.2,1.2,1.1,2023-07-29,0617,Aqua,MODIS,63,61.03,298.2,7.8,D,0
-1.8045,111.6256,315.7,1.1,1.1,2023-07-29,0617,Aqua,MODIS,69,61.03,297.8,11,D,0
-1.8059,111.6155,328.4,1.1,1.1,2023-07-29,0617,Aqua,MODIS,83,61.03,298.2,26.6,D,0
-1.844,111.3482,314.5,1.2,1.1,2023-07-29,0617,Aqua,MODIS,67,61.03,296.6,10.4,D,0
-1.65,112.6419,320.1,1,1,2023-07-29,0617,Aqua,MODIS,74,61.03,297.5,12.7,D,0
-1.8343,111.3468,316.1,1.2,1.1,2023-07-29,0617,Aqua,MODIS,70,61.03,297.3,12.4,D,0
-1.7828,111.5445,313,1.2,1.1,2023-07-29,0617,Aqua,MODIS,65,61.03,296.5,8.6,D,0
-1.4817,113.3036,353.5,1,1,2023-07-29,0617,Aqua,MODIS,97,61.03,300.7,65,D,0
-1.8696,110.5958,315.1,1.3,1.1,2023-07-29,0617,Aqua,MODIS,69,61.03,292.1,13.3,D,0
-1.9188,110.1758,310.8,1.4,1.2,2023-07-29,0617,Aqua,MODIS,60,61.03,297.1,7.3,D,0
-1.2111,114.9818,311,1,1,2023-07-29,0617,Aqua,MODIS,52,61.03,297.4,4,D,0
-1.8136,110.5575,320.4,1.3,1.1,2023-07-29,0617,Aqua,MODIS,76,61.03,296.8,19.5,D,0
-1.8153,110.5458,317.9,1.3,1.1,2023-07-29,0617,Aqua,MODIS,73,61.03,296.4,16,D,0
-1.8747,110.0611,321.8,1.4,1.2,2023-07-29,0617,Aqua,MODIS,78,61.03,296.3,21.9,D,0
-1.8765,110.0486,323.3,1.4,1.2,2023-07-29,0617,Aqua,MODIS,79,61.03,298.8,24.5,D,0
-1.3556,113.0906,321.6,1,1,2023-07-29,0617,Aqua,MODIS,76,61.03,300.3,13.8,D,0
-1.6631,110.6828,312.7,1.3,1.1,2023-07-29,0617,Aqua,MODIS,66,61.03,294.4,11.2,D,0
-1.1644,113.7727,325.8,1,1,2023-07-29,0617,Aqua,MODIS,80,61.03,296.4,18.6,D,0
-0.5673,117.4593,315.9,1.4,1.2,2023-07-29,0617,Aqua,MODIS,48,61.03,299.5,13.5,D,0
-0.936,114.7203,312.4,1,1,2023-07-29,0617,Aqua,MODIS,44,61.03,297.4,6,D,0
-1.3543,111.8253,345,1.1,1,2023-07-29,0617,Aqua,MODIS,93,61.03,297.5,55.5,D,0
-1.128,113.3277,326.7,1,1,2023-07-29,0617,Aqua,MODIS,81,61.03,298.1,19.4,D,0
-1.1292,113.3188,345,1,1,2023-07-29,0617,Aqua,MODIS,93,61.03,297,47,D,0
-1.345,111.8239,310,1.1,1,2023-07-29,0617,Aqua,MODIS,35,61.03,296.8,6.2,D,0
-1.3156,111.8296,312.8,1.1,1,2023-07-29,0617,Aqua,MODIS,47,61.03,295.6,7.7,D,0
-1.3035,111.8478,312.2,1.1,1,2023-07-29,0617,Aqua,MODIS,56,61.03,296.1,7.1,D,0
-1.4802,110.3899,313.1,1.3,1.1,2023-07-29,0617,Aqua,MODIS,45,61.03,298.3,10.5,D,0
-1.4819,110.3788,337.5,1.3,1.1,2023-07-29,0617,Aqua,MODIS,89,61.03,298.1,53.1,D,0
-1.229,111.9198,344.9,1.1,1,2023-07-29,0617,Aqua,MODIS,93,61.03,297.6,54.9,D,0
-1.2022,111.975,307.5,1.1,1,2023-07-29,0617,Aqua,MODIS,44,61.03,294.6,4.3,D,0
-1.0628,112.757,316.1,1,1,2023-07-29,0617,Aqua,MODIS,70,61.03,296.3,9.9,D,0
-1.0371,112.744,322.7,1,1,2023-07-29,0617,Aqua,MODIS,78,61.03,297.7,16.5,D,0
-1.1606,111.8251,309.1,1.1,1,2023-07-29,0617,Aqua,MODIS,46,61.03,296.5,5.4,D,0
-1.1584,111.7747,342,1.1,1,2023-07-29,0617,Aqua,MODIS,92,61.03,297.2,49.1,D,0
-1.3034,110.7671,319.8,1.3,1.1,2023-07-29,0617,Aqua,MODIS,74,61.03,297.5,16.3,D,0
-1.2757,110.8195,317.1,1.2,1.1,2023-07-29,0617,Aqua,MODIS,65,61.03,295.8,13.5,D,0
-1.2643,110.8291,372.5,1.2,1.1,2023-07-29,0617,Aqua,MODIS,100,61.03,298.9,163.7,D,0
-1.2658,110.8181,337.5,1.2,1.1,2023-07-29,0617,Aqua,MODIS,89,61.03,297.6,45.8,D,0
-1.2721,110.7739,317.5,1.3,1.1,2023-07-29,0617,Aqua,MODIS,70,61.03,297.6,13.9,D,0
-1.0092,112.5539,310.3,1,1,2023-07-29,0617,Aqua,MODIS,52,61.03,297.3,6.1,D,0
-1.2544,110.8277,338.2,1.2,1.1,2023-07-29,0617,Aqua,MODIS,90,61.03,292.5,48,D,0
-1.9748,105.6507,335.4,3.1,1.7,2023-07-29,0617,Aqua,MODIS,82,61.03,290,162.2,D,0
-1.1059,111.7608,328.4,1.1,1,2023-07-29,0617,Aqua,MODIS,83,61.03,296.5,26.4,D,0
-1.1569,111.4116,318.9,1.2,1.1,2023-07-29,0617,Aqua,MODIS,75,61.03,297,15.6,D,0
-1.1584,111.4014,313.9,1.2,1.1,2023-07-29,0617,Aqua,MODIS,68,61.03,296.2,10.1,D,0
-1.0229,112.2661,313.3,1.1,1,2023-07-29,0617,Aqua,MODIS,67,61.03,296.3,8.2,D,0
-1.0243,112.2567,309.2,1.1,1,2023-07-29,0617,Aqua,MODIS,39,61.03,296.3,4.9,D,0
-1.9755,105.644,329.4,3.1,1.7,2023-07-29,0617,Aqua,MODIS,78,61.03,290.5,123.2,D,0
-1.086,111.4325,324.4,1.1,1.1,2023-07-29,0617,Aqua,MODIS,80,61.03,297.8,21.9,D,0
-0.9854,112.0236,320.2,1.1,1,2023-07-29,0617,Aqua,MODIS,76,61.03,294.9,15.6,D,0
-0.9868,112.014,316.9,1.1,1,2023-07-29,0617,Aqua,MODIS,68,61.03,291.8,12.3,D,0
-1.0321,111.7043,313.6,1.1,1.1,2023-07-29,0617,Aqua,MODIS,47,61.03,293.2,8.6,D,0
-0.3573,116.2488,326.8,1.2,1.1,2023-07-29,0617,Aqua,MODIS,57,61.03,300.6,23.1,D,0
-0.9642,112.04,337.3,1.1,1,2023-07-29,0617,Aqua,MODIS,89,61.03,298.2,38.1,D,0
-1.1676,110.644,333.1,1.3,1.1,2023-07-29,0617,Aqua,MODIS,87,61.03,292.5,39.6,D,0
-1.1692,110.6328,320.9,1.3,1.1,2023-07-29,0617,Aqua,MODIS,77,61.03,293.2,19,D,0
-1.164,110.5279,330.9,1.3,1.1,2023-07-29,0617,Aqua,MODIS,80,61.03,296.9,35.9,D,0
-0.8844,112.0801,319.2,1.1,1,2023-07-29,0617,Aqua,MODIS,63,61.03,298.3,13.2,D,0
-0.8766,112.0693,352.3,1.1,1,2023-07-29,0617,Aqua,MODIS,96,61.03,298.7,68.6,D,0
-0.878,112.0598,316,1.1,1,2023-07-29,0617,Aqua,MODIS,33,61.03,297,9.7,D,0
-0.9242,111.6117,311.2,1.1,1.1,2023-07-29,0617,Aqua,MODIS,61,61.03,296,6.9,D,0
-1.0595,110.6106,320.4,1.3,1.1,2023-07-29,0617,Aqua,MODIS,76,61.03,297.3,17.8,D,0
-1.0611,110.5993,316.7,1.3,1.1,2023-07-29,0617,Aqua,MODIS,71,61.03,298.3,13,D,0
-0.8655,111.7538,317.3,1.1,1,2023-07-29,0617,Aqua,MODIS,73,61.03,296.9,12.2,D,0
-0.8562,111.7524,327.8,1.1,1,2023-07-29,0617,Aqua,MODIS,83,61.03,297.9,24,D,0
-0.7735,112.2654,310.8,1.1,1,2023-07-29,0617,Aqua,MODIS,49,61.03,296.8,6.3,D,0
-1.0853,110.0205,312.5,1.4,1.2,2023-07-29,0617,Aqua,MODIS,64,61.03,298.1,7.9,D,0
-0.7547,112.0847,333.1,1.1,1,2023-07-29,0617,Aqua,MODIS,87,61.03,298.1,31.6,D,0
-0.756,112.0753,324.7,1.1,1,2023-07-29,0617,Aqua,MODIS,80,61.03,297.9,20.3,D,0
-0.8131,111.6804,318.6,1.1,1.1,2023-07-29,0617,Aqua,MODIS,42,61.03,298.5,11.7,D,0
-0.8396,111.4304,362.2,1.1,1.1,2023-07-29,0617,Aqua,MODIS,100,61.03,298,104.3,D,0
-0.9639,110.5683,343.2,1.3,1.1,2023-07-29,0617,Aqua,MODIS,92,61.03,297.7,62.4,D,0
-0.9655,110.5569,318.5,1.3,1.1,2023-07-29,0617,Aqua,MODIS,73,61.03,295.8,15.5,D,0
-0.7666,111.4952,311.6,1.1,1.1,2023-07-29,0617,Aqua,MODIS,58,61.03,297.9,6.5,D,0
-0.9852,109.9996,314.7,1.4,1.2,2023-07-29,0617,Aqua,MODIS,65,61.03,298.8,12.5,D,0
-0.9108,110.4377,316.2,1.3,1.1,2023-07-29,0617,Aqua,MODIS,71,61.03,286.1,16.9,D,0
-0.718,111.4984,319.9,1.1,1.1,2023-07-29,0617,Aqua,MODIS,72,61.03,297.6,14.9,D,0
-0.7038,111.4299,331.6,1.1,1.1,2023-07-29,0617,Aqua,MODIS,85,61.03,296.9,31.9,D,0
-0.7062,111.3477,327.8,1.1,1.1,2023-07-29,0617,Aqua,MODIS,83,61.03,297.3,26,D,0
-0.6887,111.335,344.5,1.1,1.1,2023-07-29,0617,Aqua,MODIS,93,61.03,297.5,54.1,D,0
-0.69,111.3256,325.7,1.1,1.1,2023-07-29,0617,Aqua,MODIS,61,61.03,295.9,21.2,D,0
-0.5695,112.0265,363.6,1.1,1,2023-07-29,0617,Aqua,MODIS,100,61.03,299.8,100,D,0
-0.6712,111.322,318.4,1.1,1.1,2023-07-29,0617,Aqua,MODIS,64,61.03,296.5,13.5,D,0
-0.6726,111.3119,319.2,1.2,1.1,2023-07-29,0617,Aqua,MODIS,75,61.03,296.3,15.7,D,0
-0.5255,112.2021,326.4,1.1,1,2023-07-29,0617,Aqua,MODIS,82,61.03,299.7,19.3,D,0
-0.5269,112.1927,327.3,1.1,1,2023-07-29,0617,Aqua,MODIS,82,61.03,299.3,20.4,D,0
-0.5178,112.1914,313.6,1.1,1,2023-07-29,0617,Aqua,MODIS,58,61.03,299.2,6.1,D,0
-0.4996,112.1917,310.4,1.1,1,2023-07-29,0617,Aqua,MODIS,46,61.03,295.8,4.6,D,0
-0.4204,112.4815,314.2,1,1,2023-07-29,0617,Aqua,MODIS,42,61.03,298,7.6,D,0
-0.5279,111.5398,336,1.1,1.1,2023-07-29,0617,Aqua,MODIS,88,61.03,291.1,38.7,D,0
-0.5294,111.5299,334.7,1.1,1.1,2023-07-29,0617,Aqua,MODIS,87,61.03,292.8,36.4,D,0
-0.6725,110.5304,341.8,1.3,1.1,2023-07-29,0617,Aqua,MODIS,92,61.03,293.5,58.2,D,0
-0.3091,112.999,320.3,1,1,2023-07-29,0617,Aqua,MODIS,75,61.03,299.1,11.9,D,0
-0.3104,112.9901,322.2,1,1,2023-07-29,0617,Aqua,MODIS,77,61.03,298.9,14.3,D,0
-0.2912,113.0601,324.3,1,1,2023-07-29,0617,Aqua,MODIS,79,61.03,298.4,16.1,D,0
-0.2925,113.0512,385.1,1,1,2023-07-29,0617,Aqua,MODIS,100,61.03,302.1,170.4,D,0
-0.295,113.0333,320.1,1,1,2023-07-29,0617,Aqua,MODIS,66,61.03,298.6,11.5,D,0
-0.2963,113.0244,330.8,1,1,2023-07-29,0617,Aqua,MODIS,84,61.03,299,24,D,0
-0.3857,112.4016,313.4,1,1,2023-07-29,0617,Aqua,MODIS,65,61.03,298.7,6.6,D,0
-0.4386,111.9174,318.8,1.1,1,2023-07-29,0617,Aqua,MODIS,74,61.03,297.1,12.2,D,0
-0.44,111.9079,317.8,1.1,1,2023-07-29,0617,Aqua,MODIS,72,61.03,298.4,11.1,D,0
-0.6401,110.5433,313,1.3,1.1,2023-07-29,0617,Aqua,MODIS,65,61.03,284.5,12.3,D,0
-0.5864,110.7721,317.2,1.2,1.1,2023-07-29,0617,Aqua,MODIS,72,61.03,297.8,13.8,D,0
-0.4463,111.6035,348,1.1,1.1,2023-07-29,0617,Aqua,MODIS,95,61.03,298.9,61.9,D,0
-0.5954,110.5712,317,1.3,1.1,2023-07-29,0617,Aqua,MODIS,72,61.03,295,15.1,D,0
-0.2367,112.992,314.7,1,1,2023-07-29,0617,Aqua,MODIS,67,61.03,297.8,7.8,D,0
-0.238,112.983,315.8,1,1,2023-07-29,0617,Aqua,MODIS,69,61.03,298.7,8.6,D,0
-0.2885,112.633,313.2,1,1,2023-07-29,0617,Aqua,MODIS,65,61.03,298.6,6.9,D,0
-0.2898,112.6239,316.4,1,1,2023-07-29,0617,Aqua,MODIS,70,61.03,298.8,9.6,D,0
-0.3068,112.5058,325.1,1,1,2023-07-29,0617,Aqua,MODIS,80,61.03,298.1,18.3,D,0
-0.3081,112.4967,332,1,1,2023-07-29,0617,Aqua,MODIS,86,61.03,295.7,27.4,D,0
-0.5446,110.8543,365.9,1.2,1.1,2023-07-29,0617,Aqua,MODIS,100,61.03,299.4,129.9,D,0
-0.5984,110.4798,309.6,1.3,1.1,2023-07-29,0617,Aqua,MODIS,17,61.03,289.6,6.9,D,0
-0.5836,110.5123,325.5,1.3,1.1,2023-07-29,0617,Aqua,MODIS,81,61.03,295.1,25.4,D,0
-0.5852,110.501,329.4,1.3,1.1,2023-07-29,0617,Aqua,MODIS,84,61.03,294.3,32.1,D,0
-0.6162,110.2114,311.4,1.3,1.1,2023-07-29,0617,Aqua,MODIS,62,61.03,286.5,10.9,D,0
-0.4316,111.4392,316.7,1.1,1.1,2023-07-29,0617,Aqua,MODIS,71,61.03,296.7,11.8,D,0
-0.6027,110.2333,308.2,1.3,1.1,2023-07-29,0617,Aqua,MODIS,19,61.03,284.3,7.1,D,0
-0.6028,110.2386,310.7,1.3,1.1,2023-07-29,0617,Aqua,MODIS,58,61.03,284,9.7,D,0
-0.2122,112.8361,318.9,1,1,2023-07-29,0617,Aqua,MODIS,74,61.03,296.6,12.5,D,0
-0.2135,112.827,345.1,1,1,2023-07-29,0617,Aqua,MODIS,93,61.03,297.6,49,D,0
-0.5243,110.7008,317.8,1.2,1.1,2023-07-29,0617,Aqua,MODIS,72,61.03,298.5,12.1,D,0
-0.5259,110.6899,327.4,1.2,1.1,2023-07-29,0617,Aqua,MODIS,82,61.03,299.1,26.1,D,0
-0.5209,110.6557,323,1.2,1.1,2023-07-29,0617,Aqua,MODIS,78,61.03,297.7,19.4,D,0
-0.5225,110.6447,326.7,1.2,1.1,2023-07-29,0617,Aqua,MODIS,82,61.03,297.3,26.2,D,0
-0.3782,111.5663,319.1,1.1,1.1,2023-07-29,0617,Aqua,MODIS,74,61.03,296.7,13.4,D,0
-0.2061,112.6885,307.9,1,1,2023-07-29,0617,Aqua,MODIS,38,61.03,291.7,5.3,D,0
-0.4948,110.6966,316.4,1.2,1.1,2023-07-29,0617,Aqua,MODIS,59,61.03,298.4,10.4,D,0
-0.4893,110.5951,317.2,1.3,1.1,2023-07-29,0617,Aqua,MODIS,72,61.03,296.5,13.7,D,0
-0.5153,110.4147,317.6,1.3,1.1,2023-07-29,0617,Aqua,MODIS,72,61.03,300,11.8,D,0
-0.5469,110.1948,324,1.3,1.1,2023-07-29,0617,Aqua,MODIS,79,61.03,291.1,26.8,D,0
-0.5367,110.1933,325,1.3,1.1,2023-07-29,0617,Aqua,MODIS,80,61.03,293,26.1,D,0
-0.3216,111.628,319.1,1.1,1,2023-07-29,0617,Aqua,MODIS,74,61.03,295.5,12.7,D,0
-0.3699,111.2904,316.2,1.1,1.1,2023-07-29,0617,Aqua,MODIS,71,61.03,296.2,11.9,D,0
-0.4338,110.8426,325.5,1.2,1.1,2023-07-29,0617,Aqua,MODIS,81,61.03,297.4,25,D,0
-0.5067,110.3315,330.7,1.3,1.1,2023-07-29,0617,Aqua,MODIS,85,61.03,298.4,34.3,D,0
-0.3851,111.1154,315.6,1.2,1.1,2023-07-29,0617,Aqua,MODIS,65,61.03,295.9,10.9,D,0
-0.4243,110.7585,332.2,1.2,1.1,2023-07-29,0617,Aqua,MODIS,58,61.03,299.8,29.4,D,0
-0.4259,110.7477,336.2,1.2,1.1,2023-07-29,0617,Aqua,MODIS,77,61.03,298.3,37.2,D,0
-0.4715,110.4377,316.8,1.3,1.1,2023-07-29,0617,Aqua,MODIS,71,61.03,298.8,12.6,D,0
-0.4732,110.4263,318.4,1.3,1.1,2023-07-29,0617,Aqua,MODIS,74,61.03,298.6,14.8,D,0
-0.4065,110.8113,325.1,1.2,1.1,2023-07-29,0617,Aqua,MODIS,80,61.03,296.4,22.5,D,0
-0.4081,110.8004,319.2,1.2,1.1,2023-07-29,0617,Aqua,MODIS,74,61.03,297.2,14,D,0
-0.4145,110.7571,330.1,1.2,1.1,2023-07-29,0617,Aqua,MODIS,84,61.03,297.3,28.2,D,0
-0.4161,110.7462,323.3,1.2,1.1,2023-07-29,0617,Aqua,MODIS,73,61.03,296.8,17.9,D,0
0.4549,116.6376,317,1.3,1.1,2023-07-29,0617,Aqua,MODIS,58,61.03,300.7,11.7,D,0
-0.3562,111.0206,312.1,1.2,1.1,2023-07-29,0617,Aqua,MODIS,60,61.03,294,8.7,D,0
0.4667,116.6477,333.1,1.3,1.1,2023-07-29,0617,Aqua,MODIS,85,61.03,299.4,37.7,D,0
-0.3742,110.8284,312.8,1.2,1.1,2023-07-29,0617,Aqua,MODIS,31,61.03,291,7,D,0
-0.3758,110.8176,356.8,1.2,1.1,2023-07-29,0617,Aqua,MODIS,98,61.03,291.9,95.3,D,0
-0.3236,111.1107,311.2,1.2,1.1,2023-07-29,0617,Aqua,MODIS,61,61.03,293.7,6.7,D,0
-0.2963,111.0963,326.5,1.2,1.1,2023-07-29,0617,Aqua,MODIS,82,61.03,296,24,D,0
-0.2978,111.0859,319.4,1.2,1.1,2023-07-29,0617,Aqua,MODIS,72,61.03,296.1,14.2,D,0
-0.3155,110.9613,324,1.2,1.1,2023-07-29,0617,Aqua,MODIS,79,61.03,290.1,22.1,D,0
-0.3836,110.4824,320.8,1.3,1.1,2023-07-29,0617,Aqua,MODIS,73,61.03,298.5,16.6,D,0
-0.3964,110.392,314.1,1.3,1.1,2023-07-29,0617,Aqua,MODIS,55,61.03,295.6,9.9,D,0
-0.2913,111.0996,313.6,1.2,1.1,2023-07-29,0617,Aqua,MODIS,55,61.03,295,8.2,D,0
-0.2928,111.0892,328.3,1.2,1.1,2023-07-29,0617,Aqua,MODIS,83,61.03,296.4,26.6,D,0
-0.3127,110.9545,314.2,1.2,1.1,2023-07-29,0617,Aqua,MODIS,67,61.03,290.5,10,D,0
-0.3236,110.8807,309.6,1.2,1.1,2023-07-29,0617,Aqua,MODIS,38,61.03,288.3,7.1,D,0
-0.3818,110.4871,319.7,1.3,1.1,2023-07-29,0617,Aqua,MODIS,75,61.03,298.6,15.2,D,0
-0.3952,110.3969,315.5,1.3,1.1,2023-07-29,0617,Aqua,MODIS,61,61.03,296.2,11.1,D,0
0.6467,117.5556,318.5,1.5,1.2,2023-07-29,0617,Aqua,MODIS,34,61.03,301.2,12,D,0
-0.2878,111.057,315.4,1.2,1.1,2023-07-29,0617,Aqua,MODIS,69,61.03,295.3,11.8,D,0
-0.3474,110.6519,344.3,1.2,1.1,2023-07-29,0617,Aqua,MODIS,93,61.03,294.8,61.6,D,0
-0.3489,110.6412,312.9,1.2,1.1,2023-07-29,0617,Aqua,MODIS,20,61.03,294.8,7.6,D,0
-0.3391,110.6396,316.1,1.2,1.1,2023-07-29,0617,Aqua,MODIS,69,61.03,295.3,11.7,D,0
-0.4074,110.1744,316.6,1.3,1.1,2023-07-29,0617,Aqua,MODIS,71,61.03,293.8,14.7,D,0
-0.4092,110.1626,316,1.3,1.1,2023-07-29,0617,Aqua,MODIS,70,61.03,294.6,13.9,D,0
-0.2961,110.8652,313.4,1.2,1.1,2023-07-29,0617,Aqua,MODIS,59,61.03,294.3,9.8,D,0
-0.3056,110.8007,314.6,1.2,1.1,2023-07-29,0617,Aqua,MODIS,67,61.03,291.6,10.5,D,0
-0.3071,110.7899,315.1,1.2,1.1,2023-07-29,0617,Aqua,MODIS,68,61.03,289.7,10.9,D,0
-0.3552,110.4609,349.1,1.3,1.1,2023-07-29,0617,Aqua,MODIS,95,61.03,298.4,80.2,D,0
-0.3568,110.45,314.2,1.3,1.1,2023-07-29,0617,Aqua,MODIS,66,61.03,296.8,11.7,D,0
-0.0949,112.1844,322.1,1,1,2023-07-29,0617,Aqua,MODIS,78,61.03,298.4,15.3,D,0
-0.2958,110.7992,330.6,1.2,1.1,2023-07-29,0617,Aqua,MODIS,84,61.03,292.6,31.9,D,0
-0.3036,110.7454,333.4,1.2,1.1,2023-07-29,0617,Aqua,MODIS,86,61.03,291.8,38,D,0
-0.3052,110.7346,308.6,1.2,1.1,2023-07-29,0617,Aqua,MODIS,44,61.03,290,4.4,D,0
-0.0887,112.098,334.5,1.1,1,2023-07-29,0617,Aqua,MODIS,88,61.03,300.1,30.1,D,0
-0.2671,110.8606,319.5,1.2,1.1,2023-07-29,0617,Aqua,MODIS,74,61.03,288.5,15.4,D,0
-0.2686,110.8499,315.7,1.2,1.1,2023-07-29,0617,Aqua,MODIS,69,61.03,288.1,11.3,D,0
-0.0796,112.0967,320.8,1.1,1,2023-07-29,0617,Aqua,MODIS,77,61.03,296,12.3,D,0
-0.2467,110.9333,309,1.2,1.1,2023-07-29,0617,Aqua,MODIS,51,61.03,286.8,6.2,D,0
-0.2879,110.576,319.3,1.3,1.1,2023-07-29,0617,Aqua,MODIS,74,61.03,295.9,17.3,D,0
-0.0667,112.0566,328.1,1.1,1,2023-07-29,0617,Aqua,MODIS,83,61.03,296.8,21.2,D,0
-0.0775,111.9815,320.8,1.1,1,2023-07-29,0617,Aqua,MODIS,77,61.03,296.4,12.8,D,0
-0.2455,110.8029,342.1,1.2,1.1,2023-07-29,0617,Aqua,MODIS,86,61.03,288.4,54.1,D,0
-0.323,110.2575,332.3,1.3,1.1,2023-07-29,0617,Aqua,MODIS,86,61.03,295.2,36,D,0
-0.0588,112.0594,313.4,1.1,1,2023-07-29,0617,Aqua,MODIS,63,61.03,296.4,6.7,D,0
-0.2428,110.8078,334.8,1.2,1.1,2023-07-29,0617,Aqua,MODIS,87,61.03,289.8,38,D,0
-0.3234,110.2639,321.5,1.3,1.1,2023-07-29,0617,Aqua,MODIS,76,61.03,295.9,18.5,D,0
-0.3252,110.2522,321.9,1.3,1.1,2023-07-29,0617,Aqua,MODIS,77,61.03,295.6,19,D,0
-0.0225,112.2439,318.4,1,1,2023-07-29,0617,Aqua,MODIS,75,61.03,293.6,12.4,D,0
-0.0266,112.2162,323.1,1,1,2023-07-29,0617,Aqua,MODIS,79,61.03,294.9,17.7,D,0
-0.0387,112.1328,323.9,1.1,1,2023-07-29,0617,Aqua,MODIS,80,61.03,296.2,16.7,D,0
-0.0401,112.1234,335.3,1.1,1,2023-07-29,0617,Aqua,MODIS,88,61.03,297.2,32.3,D,0
-0.0414,112.1141,324.5,1.1,1,2023-07-29,0617,Aqua,MODIS,59,61.03,297.8,15.8,D,0
-0.0428,112.1048,314.5,1.1,1,2023-07-29,0617,Aqua,MODIS,41,61.03,298.4,6.9,D,0
-0.0442,112.0954,324.9,1.1,1,2023-07-29,0617,Aqua,MODIS,81,61.03,299.4,17.1,D,0
-0.2221,110.8811,325.8,1.2,1.1,2023-07-29,0617,Aqua,MODIS,81,61.03,290.1,24.3,D,0
-0.3117,110.2737,328.8,1.3,1.1,2023-07-29,0617,Aqua,MODIS,75,61.03,297.2,28.2,D,0
-0.3134,110.2622,330.8,1.3,1.1,2023-07-29,0617,Aqua,MODIS,85,61.03,294.5,32.7,D,0
-0.214,110.869,327,1.2,1.1,2023-07-29,0617,Aqua,MODIS,82,61.03,292.5,24.4,D,0
-0.2731,110.4659,318.8,1.3,1.1,2023-07-29,0617,Aqua,MODIS,69,61.03,296,15.6,D,0
-0.2965,110.3069,322,1.3,1.1,2023-07-29,0617,Aqua,MODIS,77,61.03,297.5,19.5,D,0
-0.2982,110.2954,314.6,1.3,1.1,2023-07-29,0617,Aqua,MODIS,67,61.03,297.1,9.4,D,0
-0.2616,110.4755,314.6,1.3,1.1,2023-07-29,0617,Aqua,MODIS,39,61.03,295.4,10.1,D,0
-0.2814,110.3398,313.7,1.3,1.1,2023-07-29,0617,Aqua,MODIS,48,61.03,293.2,8.5,D,0
-0.1931,110.8768,315.5,1.2,1.1,2023-07-29,0617,Aqua,MODIS,55,61.03,294,9.3,D,0
-0.1946,110.8662,324.8,1.2,1.1,2023-07-29,0617,Aqua,MODIS,80,61.03,294,20.7,D,0
-0.2055,110.7914,348.9,1.2,1.1,2023-07-29,0617,Aqua,MODIS,95,61.03,295.3,72.4,D,0
-0.207,110.7807,315.4,1.2,1.1,2023-07-29,0617,Aqua,MODIS,67,61.03,292.7,10.1,D,0
-0.2101,110.7595,315.9,1.2,1.1,2023-07-29,0617,Aqua,MODIS,54,61.03,295.1,11.3,D,0
-0.0063,112.0995,313.3,1.1,1,2023-07-29,0617,Aqua,MODIS,62,61.03,293.7,8.8,D,0
-0.3194,109.9363,314.6,1.4,1.2,2023-07-29,0617,Aqua,MODIS,67,61.03,296.5,12.4,D,0
-0.1318,111.0283,316.8,1.2,1.1,2023-07-29,0617,Aqua,MODIS,71,61.03,288.1,13,D,0
-0.097,111.1011,319.4,1.2,1.1,2023-07-29,0617,Aqua,MODIS,66,61.03,292.7,14.8,D,0
-0.0985,111.0908,333.8,1.2,1.1,2023-07-29,0617,Aqua,MODIS,87,61.03,293.3,35.8,D,0
-0.2202,110.2658,318.8,1.3,1.1,2023-07-29,0617,Aqua,MODIS,73,61.03,286.3,20.6,D,0
-0.2655,109.9591,309.6,1.4,1.2,2023-07-29,0617,Aqua,MODIS,39,61.03,293,6.4,D,0
-0.2709,109.9228,322.8,1.4,1.2,2023-07-29,0617,Aqua,MODIS,59,61.03,295.7,23.1,D,0
0.049,111.9702,346.1,1.1,1,2023-07-29,0617,Aqua,MODIS,94,61.03,294.9,53.5,D,0
0.0477,111.9608,315.5,1.1,1,2023-07-29,0617,Aqua,MODIS,70,61.03,295.2,9.5,D,0
0.0701,111.9863,320.4,1.1,1,2023-07-29,0617,Aqua,MODIS,53,61.03,293.2,14.6,D,0
-0.0951,110.845,315.1,1.2,1.1,2023-07-29,0617,Aqua,MODIS,59,61.03,295,8.4,D,0
-0.1059,110.7704,312.7,1.2,1.1,2023-07-29,0617,Aqua,MODIS,63,61.03,291.8,8.3,D,0
0.0792,111.985,318.7,1.1,1,2023-07-29,0617,Aqua,MODIS,57,61.03,291.1,13.3,D,0
-0.0839,110.8542,318.4,1.2,1.1,2023-07-29,0617,Aqua,MODIS,73,61.03,295.3,12.6,D,0
-0.0988,110.6814,318.1,1.2,1.1,2023-07-29,0617,Aqua,MODIS,72,61.03,291.1,14.3,D,0
-0.1097,110.6052,308.3,1.2,1.1,2023-07-29,0617,Aqua,MODIS,43,61.03,290.6,5.7,D,0
-0.0828,110.7234,328.7,1.2,1.1,2023-07-29,0617,Aqua,MODIS,78,61.03,290,30.1,D,0
-0.0843,110.7126,324.9,1.2,1.1,2023-07-29,0617,Aqua,MODIS,80,61.03,291,23.9,D,0
-0.0428,110.9342,330.9,1.2,1.1,2023-07-29,0617,Aqua,MODIS,85,61.03,299.2,29.7,D,0
